sample_id,model_key,model_name,model_display_name,model_version,benchmark,run_label,candidate_index,entry_point,code,compiled_ok,tests_passed,functional_correctness,error_type,base_status,plus_status,base_passed,base_total,plus_passed,plus_total
Mbpp/250,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,count_X,"def count_X(tup, X):
    return tup.count(X)",True,True,True,,pass,pass,3,3,112,112
Mbpp/251,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,insert_element,"def insert_element(list1, element):
    result = []
    for item in list1:
        result.extend([element, item])
    return result",True,True,True,,pass,pass,3,3,104,104
Mbpp/252,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,convert,"import cmath

def convert(numbers):
    if not isinstance(numbers, (int, float, complex)):
        raise ValueError(""invalid inputs"")
    
    return cmath.polar(numbers)",True,True,True,,pass,pass,3,3,122,122
Mbpp/253,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,count_integer,"def count_integer(list1):
    return sum(isinstance(i, int) for i in list1)",True,True,True,,pass,pass,3,3,114,114
Mbpp/255,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,combinations_colors,"from itertools import product

def combinations_colors(l, n):
    return list(product(l, repeat=n))",True,False,False,failed_tests,fail,fail,1,3,23,109
Mbpp/256,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,count_Primes_nums,"def count_Primes_nums(n):
    if n <= 2:
        return 0
    
    primes = [True] * n
    primes[0], primes[1] = False, False
    
    for i in range(2, int(n**0.5) + 1):
        if primes[i]:
            for j in range(i*i, n, i):
                primes[j] = False
                
    return sum(primes)",True,True,True,,pass,pass,3,3,101,101
Mbpp/257,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,swap_numbers,"def swap_numbers(a, b):
    return (b, a)",True,True,True,,pass,pass,3,3,109,109
Mbpp/259,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,maximize_elements,"def maximize_elements(test_tup1, test_tup2):
    res = tuple((max(x[0], y[0]), max(x[1], y[1])) for x, y in zip(test_tup1, test_tup2))
    return (res)",True,True,True,,pass,pass,3,3,101,101
Mbpp/260,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,newman_prime,"def newman_prime(n):
    def is_prime(num):
        if num <= 1:
            return False
        for i in range(2, int(num**0.5) + 1):
            if num % i == 0:
                return False
        return True

    def nsw_number(k):
        if k == 0 or k == 1:
            return 1
        return nsw_number(k - 1) + nsw_number(k - 2)

    count = 0
    num = 2
    while True:
        if is_prime(nsw_number(num)):
            count += 1
            if count == n:
                return nsw_number(num)
        num += 1",True,False,False,timeout,fail,timeout,0,3,1,104
Mbpp/261,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,division_elements,"def division_elements(test_tup1, test_tup2):
    res = tuple(x / y for x, y in zip(test_tup1, test_tup2))
    return (res)",True,True,True,,pass,pass,3,3,101,101
Mbpp/262,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,split_two_parts,"def split_two_parts(list1, L):
    return list1[:L], list1[L:]",True,True,True,,pass,pass,3,3,109,109
Mbpp/264,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,dog_age,"def dog_age(h_age):
    if h_age <= 2:
        return h_age * 10.5
    else:
        return 21 + (h_age - 2) * 4",True,True,True,,pass,pass,3,3,103,103
Mbpp/265,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,list_split,"def list_split(lst, n):
    return [lst[i::n] for i in range(n)]",True,True,True,,pass,pass,3,3,111,111
Mbpp/266,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,lateralsurface_cube,"def lateralsurface_cube(l):
    if not isinstance(l, (int, float)) or l <= 0:
        raise ValueError(""invalid inputs"")
    return 4 * l ** 2",True,True,True,,pass,pass,3,3,104,104
Mbpp/267,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,square_Sum,"def square_Sum(n):
    return sum((2*i + 1) ** 2 for i in range(n))",True,False,False,failed_tests,pass,fail,3,3,83,119
Mbpp/268,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,find_star_num,"def find_star_num(n):
    return (6 * n * (n - 1) + 1)",True,True,True,,pass,pass,3,3,103,103
Mbpp/269,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,ascii_value,"def ascii_value(k):
    assert isinstance(k, str), ""invalid inputs""
    assert len(k) == 1, ""invalid inputs""
    return ord(k)",True,True,True,,pass,pass,3,3,82,82
Mbpp/270,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,sum_even_and_even_index,"def sum_even_and_even_index(lst):
    return sum(val for idx, val in enumerate(lst) if idx % 2 == 0 and val % 2 == 0)",True,True,True,,pass,pass,3,3,105,105
Mbpp/271,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,even_Power_Sum,"def even_Power_Sum(n):
    sum = 0
    for i in range(1, n + 1):
        sum += (2 * i) ** 5
    return sum",True,True,True,,pass,pass,3,3,107,107
Mbpp/272,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,rear_extract,"def rear_extract(test_list):
    res = [sub[-1] for sub in test_list]
    return res",True,True,True,,pass,pass,3,3,115,115
Mbpp/273,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,substract_elements,"def substract_elements(test_tup1, test_tup2):
    res = tuple(a - b for a, b in zip(test_tup1, test_tup2))
    return (res)",True,True,True,,pass,pass,3,3,103,103
Mbpp/274,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,even_binomial_Coeff_Sum,"def even_binomial_Coeff_Sum(n):
    return (1 << (n - 1))",True,True,True,,pass,pass,3,3,103,103
Mbpp/276,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,volume_cylinder,"import math

def volume_cylinder(r, h):
    if not isinstance(r, (int, float)) or not isinstance(h, (int, float)):
        raise ValueError(""invalid inputs"")
    if r <= 0 or h <= 0:
        raise ValueError(""invalid inputs"")
    return math.pi * r ** 2 * h",True,True,True,,pass,pass,3,3,105,105
Mbpp/277,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,dict_filter,"def dict_filter(dict1, n):
    return {key: value for key, value in dict1.items() if value >= n}",True,True,True,,pass,pass,3,3,106,106
Mbpp/278,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,count_first_elements,"def count_first_elements(test_tup):
    res = len([ele for ele in test_tup if not isinstance(ele, tuple)])
    return res",True,False,False,failed_tests,fail,fail,0,3,68,121
Mbpp/279,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,is_num_decagonal,"def is_num_decagonal(n):
    return 4 * n * (n - 1) + 1",True,False,False,failed_tests,fail,fail,0,3,2,111
Mbpp/280,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,sequential_search,"def sequential_search(dlist, element):
    for index, value in enumerate(dlist):
        if value == element:
            return True, index
    return False, -1",True,True,True,,pass,pass,3,3,108,108
Mbpp/281,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,all_unique,"def all_unique(test_list):
    return len(test_list) == len(set(test_list))",True,True,True,,pass,pass,3,3,103,103
Mbpp/282,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,sub_list,"def sub_list(nums1,nums2):
    return [i - j for i, j in zip(nums1, nums2)]",True,True,True,,pass,pass,3,3,104,104
Mbpp/283,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,validate,"def validate(n):
    for i in range(10):
        if str(i) * (n // 10**i % 10 + 1) <= str(n):
            continue
        else:
            return False
    return True",True,False,False,failed_tests,fail,fail,1,3,53,104
Mbpp/284,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,check_element,"def check_element(list1, element):
    return all(item == element for item in list1)",True,True,True,,pass,pass,3,3,103,103
Mbpp/285,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,text_match_two_three,"import re

def text_match_two_three(text):
    pattern = 'ab{2,3}'
    if text.match(pattern):
        return True
    else:
        return False",True,False,False,failed_tests,fail,fail,0,3,0,101
Mbpp/286,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,max_sub_array_sum_repeated,"def max_sub_array_sum_repeated(a, n, k):
    max_so_far = float('-inf')
    max_ending_here = 0
    
    for i in range(n * k):
        max_ending_here += a[i % n]
        if max_so_far < max_ending_here:
            max_so_far = max_ending_here
        if max_ending_here < 0:
            max_ending_here = 0
            
    return max_so_far",True,True,True,,pass,pass,3,3,102,102
Mbpp/287,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,square_Sum,"def square_Sum(n):
    return (4 * n * (n + 1) * (2 * n + 1)) // 3",True,False,False,failed_tests,fail,fail,0,3,2,106
Mbpp/290,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,max_length,"def max_length(list1):
    max_len = 0
    max_list = []
    for sublist in list1:
        if len(sublist) > max_len:
            max_len = len(sublist)
            max_list = sublist
    return (max_len, max_list)",True,True,True,,pass,pass,3,3,109,109
Mbpp/292,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,find,"def find(n, m):
    return n // m",True,True,True,,pass,pass,3,3,101,101
Mbpp/293,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,otherside_rightangle,"import math

def otherside_rightangle(w, h):
    return round(math.sqrt((w ** 2) + (h ** 2)), 10)",True,True,True,,pass,pass,3,3,103,103
Mbpp/294,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,max_val,"def max_val(listval):
    return max(item for item in listval if isinstance(item, int))",True,True,True,,pass,pass,3,3,108,108
Mbpp/296,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,get_Inv_Count,"def get_Inv_Count(arr):
    n = len(arr)
    inv_count = 0
    for i in range(n):
        for j in range(i + 1, n):
            if arr[i] > arr[j]:
                inv_count += 1
    return inv_count",True,True,True,,pass,pass,3,3,106,106
Mbpp/297,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,flatten_list,"def flatten_list(nested_list):
    flat_list = []
    for item in nested_list:
        if isinstance(item, list):
            flat_list.extend(flatten_list(item))
        else:
            flat_list.append(item)
    return flat_list",True,True,True,,pass,pass,3,3,117,117
Mbpp/299,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,max_aggregate,"def max_aggregate(stdata):
    return max(stdata, key=lambda x: x[1])",True,False,False,failed_tests,fail,fail,0,3,20,105
Mbpp/3,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,is_not_prime,"def is_not_prime(n):
    if n <= 1:
        return True
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return True
    return False",True,True,True,,pass,pass,5,5,103,103
Mbpp/300,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,count_binary_seq,"import math

def count_binary_seq(n):
    if n == 1:
        return 2.0
    else:
        return (math.comb(2 * n, n) / (n + 1))",True,False,False,failed_tests,fail,fail,1,3,1,113
Mbpp/301,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,dict_depth,"def dict_depth(d):
    if not isinstance(d, dict) or not d:
        return 0
    else:
        return 1 + max(dict_depth(value) for value in d.values())",True,False,False,failed_tests,fail,fail,2,3,71,110
Mbpp/305,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,start_withp,"def start_withp(words):
    # Filter words starting with 'P' and select the first two
    return tuple(word for word in words if word.startswith('P') or word.startswith('p'))[:2]",True,False,False,failed_tests,fail,fail,0,3,0,107
Mbpp/306,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,max_sum_increasing_subseq,"def max_sum_increasing_subseq(a, n, index, k):
    dp = [0] * n
    for i in range(n):
        dp[i] = a[i]
        for j in range(i):
            if a[i] > a[j]:
                dp[i] = max(dp[i], dp[j] + a[i])
    return dp[index] + a[k]

# Test the function with the provided test case
assert max_sum_increasing_subseq([1, 101, 2, 3, 100, 4, 5 ], 7, 4, 6) == 11",True,False,False,failed_tests,fail,fail,0,3,0,101
Mbpp/308,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,large_product,"def large_product(nums1, nums2, N):
    result = []
    for i in range(N):
        max_product = float('-inf')
        for num1 in nums1:
            for num2 in nums2:
                product = num1 * num2
                if product > max_product:
                    max_product = product
        result.append(max_product)
        nums1.remove(max_product // min(nums2))
    return result",True,False,False,failed_tests,fail,fail,0,3,74,101
Mbpp/309,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,maximum,"def maximum(a, b):
    if a >= b:
        return a
    else:
        return b",True,True,True,,pass,pass,3,3,109,109
Mbpp/310,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,string_to_tuple,"def string_to_tuple(str1):
    # Convert the string to a tuple of characters
    result = tuple(str1)
    return result",True,False,False,failed_tests,fail,fail,2,3,61,113
Mbpp/311,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,set_left_most_unset_bit,"def set_left_most_unset_bit(n):
    if n == 0:
        return 1
    while n & (n + 1):
        n += 1
    return n | (n >> 1)",True,False,False,failed_tests,fail,fail,1,3,25,109
Mbpp/312,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,volume_cone,"import math

def volume_cone(r, h):
    assert isinstance(r, (int, float)) and r > 0, ""invalid inputs""
    return (1/3) * math.pi * r**2 * h",True,True,True,,pass,pass,3,3,108,108
Mbpp/388,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,highest_Power_of_2,"def highest_Power_of_2(n):
    return (1 << (n - 1).bit_length())",True,False,False,failed_tests,fail,fail,1,3,8,103
Mbpp/389,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,find_lucas,"def find_lucas(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        a, b = 2, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b",True,True,True,,pass,pass,3,3,36,36
Mbpp/390,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,add_string,"def add_string(list_, string):
    return [string.format(i) for i in list_]",True,True,True,,pass,pass,3,3,105,105
Mbpp/391,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,convert_list_dictionary,"def convert_list_dictionary(l1, l2, l3):
    result = [{l1[i]: {l2[i]: l3[i]}} for i in range(len(l1))]
    return result",True,False,False,failed_tests,pass,fail,3,3,70,104
Mbpp/392,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,get_max_sum,"def get_max_sum(n):
    if n <= 1:
        return n
    
    memo = [0] * (n + 1)
    memo[1] = 1
    
    for i in range(2, n + 1):
        memo[i] = max(memo[i // 2] + memo[i // 3] + memo[i // 4] + memo[i // 5], i)
    
    return memo[n]",True,False,False,failed_tests,pass,fail,3,3,91,106
Mbpp/394,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,check_distinct,"def check_distinct(test_tup):
    res = len(test_tup) == len(set(test_tup))
    return res",True,True,True,,pass,pass,3,3,49,49
Mbpp/395,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,first_non_repeating_character,"def first_non_repeating_character(s):
    char_count = {}
    
    for char in s:
        if char in char_count:
            char_count[char] += 1
        else:
            char_count[char] = 1
    
    for char in s:
        if char_count[char] == 1:
            return char
    
    return None",True,True,True,,pass,pass,3,3,101,101
Mbpp/397,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,median_numbers,"def median_numbers(a, b, c):
    if a > b:
        if a < c:
            return a
        elif b > c:
            return b
        else:
            return c
    else:
        if a > c:
            return a
        elif b < c:
            return b
        else:
            return c",True,True,True,,pass,pass,3,3,106,106
Mbpp/398,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,sum_of_digits,"def sum_of_digits(nums):
    return sum(int(digit) for number in nums for digit in str(number))",True,False,False,failed_tests,fail,fail,1,3,17,105
Mbpp/4,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,heap_queue_largest,"import heapq as hq

def heap_queue_largest(nums, n):
    # Use nlargest from heapq to find the n largest elements and sort them in descending order
    return sorted(hq.nlargest(n, nums), reverse=True)",True,True,True,,pass,pass,3,3,106,106
Mbpp/404,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,minimum,"def minimum(a, b):
    if a < b:
        return a
    else:
        return b",True,True,True,,pass,pass,3,3,123,123
Mbpp/405,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,check_tuplex,"def check_tuplex(tuplex, element):
    return element in tuplex",True,True,True,,pass,pass,3,3,107,107
Mbpp/406,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,find_Parity,"def find_Parity(n):
    return n % 2 != 0",True,True,True,,pass,pass,3,3,107,107
Mbpp/409,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,min_product_tuple,"def min_product_tuple(list1):
    # Calculate the product of each tuple pair and find the minimum
    return min([abs(x * y) for x, y in list1])",True,False,False,failed_tests,pass,fail,3,3,100,111
Mbpp/410,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,min_val,"def min_val(listval):
    return min(item for item in listval if isinstance(item, int))",True,True,True,,pass,pass,3,3,104,104
Mbpp/412,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,remove_odd,"def remove_odd(l):
    return [i for i in l if i % 2 == 0]",True,True,True,,pass,pass,3,3,109,109
Mbpp/413,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,extract_nth_element,"def extract_nth_element(list1, n):
    result = []
    for tup in list1:
        result.append(tup[n])
    return result",True,True,True,,pass,pass,3,3,105,105
Mbpp/414,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,overlapping,"def overlapping(list1, list2):
    return bool(set(list1) & set(list2))",True,True,True,,pass,pass,3,3,104,104
Mbpp/415,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,max_Product,"def max_Product(arr):
    a = max(arr)
    arr.remove(a)
    b = max(arr)
    return (a, b)",True,False,False,failed_tests,fail,fail,0,3,30,113
Mbpp/418,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,Find_Max,"def Find_Max(lst):
    return max(lst, key=len)",True,True,True,,pass,pass,3,3,110,110
Mbpp/419,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,round_and_sum,"def round_and_sum(list1):
    length = len(list1)
    rounded_sum = sum([round(num) for num in list1])
    return rounded_sum * length",True,True,True,,pass,pass,3,3,107,107
Mbpp/420,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,cube_Sum,"def cube_Sum(n):
    sum = 0
    for i in range(1, n + 1):
        sum += (2 * i) ** 3
    return sum",True,True,True,,pass,pass,3,3,102,102
Mbpp/421,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,concatenate_tuple,"def concatenate_tuple(test_tup):
    res = '-'.join(map(str, test_tup))
    return str(res)",True,True,True,,pass,pass,3,3,112,112
Mbpp/422,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,find_Average_Of_Cube,"def find_Average_Of_Cube(n):
    sum = 0
    for i in range(1, n + 1):
        sum += i ** 3
    return sum / n",True,True,True,,pass,pass,3,3,103,103
Mbpp/424,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,extract_rear,"def extract_rear(test_tuple):
    res = [ele[-1] for ele in test_tuple]
    return res",True,True,True,,pass,pass,3,3,120,120
Mbpp/425,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,count_element_in_list,"def count_element_in_list(list1, element):
    return sum(element in sublist for sublist in list1)",True,True,True,,pass,pass,3,3,108,108
Mbpp/426,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,filter_oddnumbers,"def filter_oddnumbers(nums):
    return [num for num in nums if num % 2 != 0]",True,True,True,,pass,pass,3,3,103,103
Mbpp/427,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,change_date_format,"import re

def change_date_format(dt):
    if not isinstance(dt, str) or not re.match(r'\d{4}-\d{1,2}-\d{1,2}', dt):
        raise ValueError(""Invalid input format"")
    
    return dt[8:] + '-' + dt[5:7] + '-' + dt[:4]",True,False,False,failed_tests,pass,fail,3,3,12,112
