sample_id,model_key,model_name,model_display_name,model_version,benchmark,run_label,entry_point,prompt_len,n_generations,source_path,candidate_hits,first_hit,any_hit,n_candidates,first_code,first_compiled_ok,first_tests_passed,first_error_type
Mbpp/165,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,count_char_position,206,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[false],False,False,1,"def count_char_position(str1):
    count = 0
    for i in range(len(str1)):
        if ((i == ord(str1[i]) - ord('A')) or 
            (i == ord(str1[i]) - ord('a'))):  
            count += 1
    return count",True,False,failed_tests
Mbpp/166,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,find_even_pair,151,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def find_even_pair(A):
    even_count = sum(1 for x in A if x % 2 == 0)
    odd_count = len(A) - even_count
    return (even_count * (even_count - 1)) // 2 + (odd_count * (odd_count - 1)) // 2

# Test the function with the provided test case
assert find_even_pair([5, 4, 7, 2, 1]) == 4",True,True,
Mbpp/167,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,next_power_of_2,123,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def next_power_of_2(n):
    if n == 0:
        return 1
    power = 1
    while power < n:
        power *= 2
    return power",True,True,
Mbpp/168,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,frequency,123,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def frequency(a, x):
    count = 0
    for num in a:
        if num == x:
            count += 1
    return count",True,True,
Mbpp/17,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,square_perimeter,128,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def square_perimeter(a):
    assert isinstance(a, (int, float)), ""invalid inputs""
    assert a > 0, ""invalid inputs""
    return 4 * a",True,True,
Mbpp/170,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,sum_range_list,168,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def sum_range_list(list1, m, n):
    return sum(list1[m:n+1])",True,True,
Mbpp/171,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,perimeter_pentagon,134,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def perimeter_pentagon(a):
    assert isinstance(a, (int, float)), ""invalid inputs""
    return 5 * a",True,True,
Mbpp/172,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,count_occurance,147,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def count_occurance(s):
    return s.count('std')",True,True,
Mbpp/18,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,remove_dirty_chars,170,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def remove_dirty_chars(string, second_string):
    result = ''
    for char in string:
        if char not in second_string:
            result += char
    return result

# Test the function with the provided test case
assert remove_dirty_chars(""probasscurve"", ""pros"") == 'bacuve'",True,True,
Mbpp/19,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,test_duplicate,143,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def test_duplicate(arraynums):
    # Convert the list to a set and compare its length with the original list's length
    return len(arraynums) != len(set(arraynums))",True,True,
Mbpp/2,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,similar_elements,151,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def similar_elements(test_tup1, test_tup2):
    res = tuple(set(test_tup1) & set(test_tup2))
    return (res)",True,True,
Mbpp/20,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,is_woodall,105,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[false],False,False,1,"def is_woodall(n):
    if n < 1:
        return False
    while n % 2 == 0:
        n /= 2
    return n == 1

# Test the function with the provided test case
assert is_woodall(383) == True",True,False,failed_tests
Mbpp/222,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,check_type,138,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def check_type(test_tuple):
    res = all(isinstance(ele, type(test_tuple[0])) for ele in test_tuple)
    return (res)",True,True,
Mbpp/223,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,is_majority,297,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[false],False,False,1,"def is_majority(arr, n, x):
    count = 0
    for i in range(n):
        if arr[i] == x:
            count += 1
    return count > n // 2",True,False,failed_tests
Mbpp/224,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,count_Set_Bits,142,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def count_Set_Bits(n):
    count = 0
    while n:
        count += n & 1
        n >>= 1
    return count",True,True,
Mbpp/226,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,odd_values_string,148,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def odd_values_string(str1):
    result = """"
    for i in range(len(str1)):
        if i % 2 == 0:
            result += str1[i]
    return result

# Test the function with the provided test case
assert odd_values_string('abcdef') == 'ace'",True,True,
Mbpp/227,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,min_of_three,91,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def min_of_three(a, b, c):
    assert isinstance(a, (int, float)), ""invalid inputs""
    assert isinstance(b, (int, float)), ""invalid inputs""
    assert isinstance(c, (int, float)), ""invalid inputs""
    
    if a <= b and a <= c:
        return a
    elif b <= a and b <= c:
        return b
    else:
        return c

# Test the function with the provided test case
assert min_of_three(10, 20, 0) == 0",True,True,
Mbpp/230,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,replace_blank,202,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def replace_blank(str1, char):
    return str1.replace(' ', char)",True,True,
Mbpp/232,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,larg_nnum,214,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[false],False,False,1,"def larg_nnum(list1, n):
    return sorted(list1)[-n:]",True,False,failed_tests
Mbpp/233,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,lateralsuface_cylinder,158,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"import math

def lateralsuface_cylinder(r, h):
    return 2 * math.pi * r * h",True,True,
Mbpp/234,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,volume_cube,103,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def volume_cube(l):
    assert isinstance(l, (int, float)), ""invalid inputs""
    assert l > 0, ""invalid inputs""
    return l ** 3",True,True,
Mbpp/235,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,even_bit_set_number,109,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[false],False,False,1,"def even_bit_set_number(n):
    num = 0
    count = 0
    
    while (n >> count) > 0:
        if count % 2 == 0:
            num |= (1 << count)
        count += 1
    
    return n | num

# Test the function with the provided test case
assert even_bit_set_number(10) == 10",True,False,failed_tests
Mbpp/237,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,check_occurences,257,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[false],False,False,1,"def check_occurences(test_list):
    result = {}
    for item in test_list:
        if item in result:
            result[item] += 1
        else:
            result[item] = 1
    return result",True,False,failed_tests
Mbpp/238,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,number_of_substrings,135,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def number_of_substrings(str1):
    assert isinstance(str1, str), ""invalid inputs""
    
    n = len(str1)
    return int(n * (n + 1) / 2)

# Test the function with the provided test case
assert number_of_substrings(""abc"") == 6",True,True,
Mbpp/239,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,get_total_number_of_sequences,303,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[false],False,False,1,"def get_total_number_of_sequences(m, n):
    def count_sequences(current_length, last_element):
        if current_length == n:
            return 1
        total = 0
        for next_element in range(last_element * 2, m + 1):
            total += count_sequences(current_length + 1, next_element)
        return total

    return count_sequences(0, 0)

# Test the function with the provided test case
assert get_total_number_of_sequences(10, 4) == 4",True,False,failed_tests
Mbpp/240,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,replace_list,218,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def replace_list(list1, list2):
    # Remove the last element from list1
    list1.pop()
    # Extend list1 with all elements from list2
    list1.extend(list2)
    return list1",True,True,
Mbpp/242,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,count_charac,124,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def count_charac(str1):
    assert isinstance(str1, str), ""invalid inputs""
    return len(str1)

# Test the function with the provided test case
assert count_charac(""python programming"") == 18",True,True,
Mbpp/244,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,next_Perfect_Square,130,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[false],False,False,1,"import math 

def next_Perfect_Square(N): 
    if N < 0: 
        return 0
    N += 1
    while math.sqrt(N) != int(math.sqrt(N)): 
        N += 1
    return N 

# Test the function with the provided test case
assert next_Perfect_Square(35) == 36",True,False,timeout
Mbpp/245,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,max_sum,251,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def max_sum(arr):
    n = len(arr)
    
    # Initialize increasing and decreasing sum arrays
    inc = [0] * n
    dec = [0] * n
    
    # Fill the increasing sum array
    for i in range(n):
        inc[i] = arr[i]
        for j in range(i):
            if arr[j] < arr[i] and inc[j] + arr[i] > inc[i]:
                inc[i] = inc[j] + arr[i]
    
    # Fill the decreasing sum array
    for i in range(n-1, -1, -1):
        dec[i] = arr[i]
        for j in range(i+1, n):
            if arr[j] < arr[i] and dec[j] + arr[i] > dec[i]:
                dec[i] = dec[j] + arr[i]
    
    # Find the maximum sum of bitonic subsequence
    max_sum = 0
    for i in range(n):
        max_sum = max(max_sum, inc[i] + dec[i] - arr[i])
    
    return max_sum

# Test the function with the provided test case
assert max_sum([1, 15, 51, 45, 33, 100, 12, 18, 9]) == 194",True,True,
Mbpp/247,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,lps,137,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def lps(str1):
    n = len(str1)
    
    # Create a table to store results of subproblems
    L = [[0 for x in range(n)] for y in range(n)]
    
    # Strings of length 1 are palindrome of length 1
    for i in range(n):
        L[i][i] = 1
    
    # Build the table. Note that the lower diagonal values of table are
    # useless and not filled in the process. cl is length of substring
    for cl in range(2, n + 1):
        for i in range(n - cl + 1):
            j = i + cl - 1
            if str1[i] == str1[j] and cl == 2:
                L[i][j] = 2
            elif str1[i] == str1[j]:
                L[i][j] = L[i + 1][j - 1] + 2
            else:
                L[i][j] = max(L[i][j - 1], L[i + 1][j])
    
    # length of the longest palindromic subseq
    return L[0][n - 1]",True,True,
Mbpp/250,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,count_X,189,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def count_X(tup, element):
    return tup.count(element)",True,True,
Mbpp/251,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,insert_element,246,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def insert_element(list1, element):
    result = []
    for item in list1:
        result.append(element)
        result.append(item)
    return result",True,True,
Mbpp/252,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,convert,113,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"import cmath

def convert(numbers):
    return cmath.polar(numbers)

# Test the function with the provided test case
assert convert(1) == (1.0, 0.0)",True,True,
Mbpp/253,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,count_integer,136,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def count_integer(list1):
    assert isinstance(list1, list), ""invalid inputs""
    return sum(isinstance(i, int) for i in list1)",True,True,
Mbpp/255,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,combinations_colors,280,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[false],False,False,1,"from itertools import product

def combinations_colors(l, n):
    return list(product(l, repeat=n))",True,False,failed_tests
Mbpp/256,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,count_Primes_nums,182,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def count_Primes_nums(n):
    if n <= 2:
        return 0
    
    is_prime = [True] * n
    is_prime[0] = is_prime[1] = False
    
    for i in range(2, int(n**0.5) + 1):
        if is_prime[i]:
            for j in range(i*i, n, i):
                is_prime[j] = False
    
    return sum(is_prime)",True,True,
Mbpp/257,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,swap_numbers,157,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def swap_numbers(a, b):
    return (b, a)",True,True,
Mbpp/259,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,maximize_elements,190,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[false],False,False,1,"def maximize_elements(test_tup1, test_tup2):
    res = tuple(max(x, y) for x, y in zip(test_tup1, test_tup2))
    return (res)",True,False,failed_tests
Mbpp/260,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,newman_prime,106,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[false],False,False,1,"def newman_prime(n):
    def is_prime(num):
        if num < 2:
            return False
        for i in range(2, int(num**0.5) + 1):
            if num % i == 0:
                return False
        return True

    count = 0
    i = 1
    while True:
        newman_num = (2 ** i) - 1
        if is_prime(newman_num):
            count += 1
            if count == n + 1:
                return newman_num
        i += 1

# Test the function with the provided test case
assert newman_prime(3) == 7",True,False,failed_tests
Mbpp/261,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,division_elements,202,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def division_elements(test_tup1, test_tup2):
    res = tuple(ele1 / ele2 for ele1, ele2 in zip(test_tup1, test_tup2))
    return (res)",True,True,
Mbpp/262,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,split_two_parts,275,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def split_two_parts(list1, L):
    return list1[:L], list1[L:]",True,True,
Mbpp/264,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,dog_age,89,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[false],False,False,1,"def dog_age(h_age):
    assert isinstance(h_age, int), ""invalid inputs""
    assert h_age >= 0, ""invalid inputs""
    
    if h_age == 1:
        d_age = 10.5
    elif h_age == 2:
        d_age = 21
    else:
        d_age = 21 + (h_age - 2) * 4
    
    return d_age

# Test the function with the provided test case
assert dog_age(12) == 61",True,False,failed_tests
Mbpp/265,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,list_split,315,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def list_split(S, step):
    return [S[i::step] for i in range(step)]",True,True,
Mbpp/266,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,lateralsurface_cube,126,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def lateralsurface_cube(l):
    assert isinstance(l, (int, float)), ""invalid inputs""
    assert l > 0, ""invalid inputs""
    LSA = 4 * (l ** 2)
    return LSA",True,True,
Mbpp/267,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,square_Sum,157,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[false],False,False,1,"def square_Sum(n):
    sum = 0
    for i in range(1, n + 1):
        j = (2 * i - 1)
        sum += (j * j)
    return sum",True,False,failed_tests
Mbpp/268,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,find_star_num,85,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def find_star_num(n):
    return 6 * n * (n - 1) + 1",True,True,
Mbpp/269,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,ascii_value,93,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def ascii_value(k):
    return ord(k)",True,True,
Mbpp/270,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,sum_even_and_even_index,152,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def sum_even_and_even_index(arr):
    total_sum = 0
    for i in range(0, len(arr), 2):
        if arr[i] % 2 == 0:
            total_sum += arr[i]
    return total_sum",True,True,
Mbpp/271,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,even_Power_Sum,182,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def even_Power_Sum(n):
    sum = 0
    for i in range(1, n + 1):
        j = 2 * i
        sum += (j ** 5)
    return sum

# Test the function with the provided test case
assert even_Power_Sum(2) == 1056",True,True,
Mbpp/272,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,rear_extract,208,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def rear_extract(test_list):
    return [sub[-1] for sub in test_list]",True,True,
Mbpp/273,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,substract_elements,219,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def substract_elements(test_tup1, test_tup2):
    res = tuple(ele1 - ele2 for ele1, ele2 in zip(test_tup1, test_tup2))
    return (res)",True,True,
Mbpp/274,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,even_binomial_Coeff_Sum,161,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def even_binomial_Coeff_Sum(n):
    return (1 << (n - 1))

# Test the function with the provided test case
assert even_binomial_Coeff_Sum(4) == 8",True,True,
Mbpp/276,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,volume_cylinder,181,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"import math

def volume_cylinder(r, h):
    assert isinstance(r, (int, float)), ""invalid inputs""
    assert isinstance(h, (int, float)), ""invalid inputs""
    assert r > 0, ""invalid inputs""
    assert h > 0, ""invalid inputs""
    
    return math.pi * r**2 * h",True,True,
Mbpp/277,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,dict_filter,330,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def dict_filter(dict1, n):
    return {k: v for k, v in dict1.items() if v >= n}",True,True,
Mbpp/278,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,count_first_elements,170,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[false],False,False,1,"def count_first_elements(test_tup):
    for idx, ele in enumerate(test_tup):
        if isinstance(ele, tuple):
            return idx
    return -1",True,False,failed_tests
Mbpp/279,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,is_num_decagonal,92,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def is_num_decagonal(n):
    return 4 * n * n - 3 * n",True,True,
Mbpp/280,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,sequential_search,296,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def sequential_search(dlist, element):
    for index, value in enumerate(dlist):
        if value == element:
            return (True, index)
    return (False, -1)",True,True,
Mbpp/281,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,all_unique,127,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def all_unique(test_list):
    return len(test_list) == len(set(test_list))",True,True,
Mbpp/282,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,mbpp_plus,fc,sub_list,108,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_mbpp_plus_fc_20260408_022232.jsonl,[true],True,True,1,"def sub_list(nums1, nums2):
    return [a - b for a, b in zip(nums1, nums2)]",True,True,
