sample_id,model_name,benchmark,run_label,entry_point,prompt_len,n_generations,source_path,candidate_hits,first_hit,any_hit,n_candidates,first_code,first_compiled_ok,first_tests_passed,first_error_type
HumanEval/49,DeepSeek,humaneval_plus,fc,modp,224,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def modp(n: int, p: int) -> int:
    """"""Return 2^n modulo p (be aware of numerics).""""""
    if p == 1:
        return 0
    result = 1
    base = 2 % p
    while n > 0:
        if n & 1:
            result = (result * base) % p
        base = (base * base) % p
        n >>= 1
    return result",True,True,
HumanEval/5,DeepSeek,humaneval_plus,fc,intersperse,287,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    if not numbers:
        return []
    
    result = []
    for i, num in enumerate(numbers):
        result.append(num)
        if i != len(numbers) - 1:
            result.append(delimeter)
    
    return result",True,True,
HumanEval/50,DeepSeek,humaneval_plus,fc,decode_shift,333,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def decode_shift(s: str):
    """"""
    takes as input string encoded with encode_shift function. Returns decoded string.
    """"""
    return """".join([chr(((ord(ch) - 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])",True,True,
HumanEval/51,DeepSeek,humaneval_plus,fc,remove_vowels,382,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def remove_vowels(text):
    """"""
    remove_vowels is a function that takes string and returns string without vowels.
    >>> remove_vowels('')
    ''
    >>> remove_vowels(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels('abcdef')
    'bcdf'
    >>> remove_vowels('aaaaa')
    ''
    >>> remove_vowels('aaBAA')
    'B'
    >>> remove_vowels('zbcd')
    'zbcd'
    """"""
    assert type(text) == str, ""invalid inputs""
    vowels = ""aeiouAEIOU""
    result = []
    for char in text:
        if char not in vowels:
            result.append(char)
    return ''.join(result)",True,True,
HumanEval/52,DeepSeek,humaneval_plus,fc,below_threshold,225,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def below_threshold(l: list, t: int):
    """"""Return True if all numbers in the list l are below threshold t.
    >>> below_threshold([1, 2, 4, 10], 100)
    True
    >>> below_threshold([1, 20, 4, 10], 5)
    False
    """"""
    assert type(l) == list, ""invalid inputs""
    assert type(t) == int, ""invalid inputs""
    assert all(isinstance(x, (int, float, bool)) for x in l), ""invalid inputs""
    
    for num in l:
        if num >= t:
            return False
    return True",True,True,
HumanEval/53,DeepSeek,humaneval_plus,fc,add,115,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def add(x: int, y: int):
    """"""Add two numbers x and y
    >>> add(2, 3)
    5
    >>> add(5, 7)
    12
    """"""
    assert isinstance(x, int), ""invalid inputs""
    assert isinstance(y, int), ""invalid inputs""
    return x + y",True,True,
HumanEval/54,DeepSeek,humaneval_plus,fc,same_chars,431,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[false],False,False,1,"def same_chars(s0: str, s1: str):
    """"""
    Check if two words have the same characters.
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddeddabc')
    True
    >>> same_chars('abcd', 'dddddddabc')
    True
    >>> same_chars('dddddddabc', 'abcd')
    True
    >>> same_chars('eabcd', 'dddddddabc')
    False
    >>> same_chars('abcd', 'dddddddabce')
    False
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddddabc')
    False
    """"""
    return sorted(s0) == sorted(s1)",True,False,failed_tests
HumanEval/55,DeepSeek,humaneval_plus,fc,fib,130,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def fib(n: int):
    """"""Return n-th Fibonacci number.
    >>> fib(10)
    55
    >>> fib(1)
    1
    >>> fib(8)
    21
    """"""
    assert n >= 0, ""invalid inputs""
    assert isinstance(n, int), ""invalid inputs""
    
    if n <= 1:
        return n
    
    a, b = 0, 1
    for _ in range(2, n + 1):
        a, b = b, a + b
    return b",True,True,
HumanEval/56,DeepSeek,humaneval_plus,fc,correct_bracketing,348,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def correct_bracketing(brackets: str):
    """""" brackets is a string of ""<"" and "">"".
    return True if every opening bracket has a corresponding closing bracket.

    >>> correct_bracketing(""<"")
    False
    >>> correct_bracketing(""<>"")
    True
    >>> correct_bracketing(""<<><>>"")
    True
    >>> correct_bracketing(""><<>"")
    False
    """"""
    balance = 0
    for ch in brackets:
        if ch == '<':
            balance += 1
        elif ch == '>':
            balance -= 1
        if balance < 0:
            return False
    return balance == 0",True,True,
HumanEval/57,DeepSeek,humaneval_plus,fc,monotonic,243,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def monotonic(l: list):
    """"""Return True is list elements are monotonically increasing or decreasing.
    >>> monotonic([1, 2, 4, 20])
    True
    >>> monotonic([1, 20, 4, 10])
    False
    >>> monotonic([4, 1, 0, -10])
    True
    """"""
    if len(l) <= 2:
        return True
    
    increasing = decreasing = True
    
    for i in range(1, len(l)):
        if l[i] < l[i-1]:
            increasing = False
        if l[i] > l[i-1]:
            decreasing = False
    
    return increasing or decreasing",True,True,
HumanEval/58,DeepSeek,humaneval_plus,fc,common,234,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def common(l1: list, l2: list):
    """"""Return sorted unique common elements for two lists.
    >>> common([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121])
    [1, 5, 653]
    >>> common([5, 3, 2, 8], [3, 2])
    [2, 3]

    """"""
    assert type(l1) == type(l2) == list, ""invalid inputs""
    return sorted(set(l1) & set(l2))",True,True,
HumanEval/59,DeepSeek,humaneval_plus,fc,largest_prime_factor,206,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[false],False,False,1,"def largest_prime_factor(n: int):
    """"""Return the largest prime factor of n. Assume n > 1 and is not a prime.
    >>> largest_prime_factor(13195)
    29
    >>> largest_prime_factor(2048)
    2
    """"""
    assert isinstance(n, int), ""invalid inputs""
    def is_prime(a):
        return not (a < 2 or any(a % x == 0 for x in range(2, int(a ** 0.5) + 1)))
    assert n > 1 and not is_prime(n), ""invalid inputs""
    
    i = 2
    while i * i <= n:
        while n % i == 0:
            n //= i
        i += 1 if i == 2 else 2
    return n",True,False,failed_tests
HumanEval/6,DeepSeek,humaneval_plus,fc,parse_nested_parens,436,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    groups = paren_string.split()
    result = []
    for group in groups:
        current_depth = 0
        max_depth = 0
        for ch in group:
            if ch == '(':
                current_depth += 1
                if current_depth > max_depth:
                    max_depth = current_depth
            elif ch == ')':
                current_depth -= 1
        result.append(max_depth)
    return result",True,True,
HumanEval/60,DeepSeek,humaneval_plus,fc,sum_to_n,234,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def sum_to_n(n: int):
    """"""sum_to_n is a function that sums numbers from 1 to n.
    >>> sum_to_n(30)
    465
    >>> sum_to_n(100)
    5050
    >>> sum_to_n(5)
    15
    >>> sum_to_n(10)
    55
    >>> sum_to_n(1)
    1
    """"""
    assert type(n) == int, ""invalid inputs""
    assert n >= 1, ""invalid inputs""
    return n * (n + 1) // 2",True,True,
HumanEval/61,DeepSeek,humaneval_plus,fc,correct_bracketing,348,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def correct_bracketing(brackets: str):
    """""" brackets is a string of ""("" and "")"".
    return True if every opening bracket has a corresponding closing bracket.

    >>> correct_bracketing(""("")
    False
    >>> correct_bracketing(""()"")
    True
    >>> correct_bracketing(""(()())"")
    True
    >>> correct_bracketing("")(()"")
    False
    """"""
    balance = 0
    for ch in brackets:
        if ch == '(':
            balance += 1
        elif ch == ')':
            balance -= 1
        if balance < 0:
            return False
    return balance == 0",True,True,
HumanEval/62,DeepSeek,humaneval_plus,fc,derivative,286,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[false],False,False,1,"def derivative(xs: list):
    if len(xs) <= 1:
        return [0]
    result = []
    for i in range(1, len(xs)):
        result.append(xs[i] * i)
    return result",True,False,failed_tests
HumanEval/63,DeepSeek,humaneval_plus,fc,fibfib,427,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def fibfib(n: int):
    if n == 0 or n == 1:
        return 0
    if n == 2:
        return 1
    
    a, b, c = 0, 0, 1
    for _ in range(3, n + 1):
        a, b, c = b, c, a + b + c
    return c",True,True,
HumanEval/64,DeepSeek,humaneval_plus,fc,vowels_count,425,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def vowels_count(s):
    if not isinstance(s, str):
        raise TypeError(""invalid inputs"")
    vowels = set('aeiou')
    s_lower = s.lower()
    count = 0
    for i, ch in enumerate(s_lower):
        if ch in vowels:
            count += 1
        elif ch == 'y' and i == len(s_lower) - 1:
            count += 1
    return count",True,True,
HumanEval/65,DeepSeek,humaneval_plus,fc,circular_shift,296,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def circular_shift(x, shift):
    """"""Circular shift the digits of the integer x, shift the digits right by shift
    and return the result as a string.
    If shift > number of digits, return digits reversed.
    >>> circular_shift(12, 1)
    ""21""
    >>> circular_shift(12, 2)
    ""12""
    """"""
    assert type(x) == type(shift) == int, ""invalid inputs""
    assert x >= 0 and shift >= 0, ""invalid inputs""
    
    s = str(x)
    n = len(s)
    
    if shift > n:
        return s[::-1]
    
    shift = shift % n
    if shift == 0:
        return s
    
    return s[-shift:] + s[:-shift]",True,True,
HumanEval/66,DeepSeek,humaneval_plus,fc,digitSum,363,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def digitSum(s):
    """"""Task
    Write a function that takes a string as input and returns the sum of the upper characters only'
    ASCII codes.

    Examples:
        digitSum("""") => 0
        digitSum(""abAB"") => 131
        digitSum(""abcCd"") => 67
        digitSum(""helloE"") => 69
        digitSum(""woArBld"") => 131
        digitSum(""aAaaaXa"") => 153
    """"""
    assert type(s) == str, ""invalid inputs""
    total = 0
    for ch in s:
        if ch.isupper():
            total += ord(ch)
    return total",True,True,
HumanEval/67,DeepSeek,humaneval_plus,fc,fruit_distribution,766,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def fruit_distribution(s, n):
    words = s.split()
    apples = int(words[0])
    oranges = int(words[3])
    return n - apples - oranges",True,True,
HumanEval/68,DeepSeek,humaneval_plus,fc,pluck,1167,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def pluck(arr):
    if not arr:
        return []
    best_val = None
    best_idx = None
    for i, val in enumerate(arr):
        if val % 2 == 0:
            if best_val is None or val < best_val or (val == best_val and i < best_idx):
                best_val = val
                best_idx = i
    if best_val is None:
        return []
    return [best_val, best_idx]",True,True,
HumanEval/69,DeepSeek,humaneval_plus,fc,search,491,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def search(lst):
    from collections import Counter
    freq = Counter(lst)
    candidates = [num for num, count in freq.items() if count >= num]
    if not candidates:
        return -1
    return max(candidates)",True,True,
HumanEval/7,DeepSeek,humaneval_plus,fc,filter_by_substring,330,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """""" Filter an input list of strings only for ones that contain given substring
    >>> filter_by_substring([], 'a')
    []
    >>> filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a')
    ['abc', 'bacd', 'array']
    """"""
    assert type(strings) == list, ""invalid inputs""
    assert all(type(x) == str for x in strings), ""invalid inputs""
    assert isinstance(substring, str), ""invalid inputs""
    
    return [s for s in strings if substring in s]",True,True,
HumanEval/70,DeepSeek,humaneval_plus,fc,strange_sort_list,385,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def strange_sort_list(lst):
    if not lst:
        return []
    sorted_lst = sorted(lst)
    result = []
    left, right = 0, len(sorted_lst) - 1
    while left <= right:
        result.append(sorted_lst[left])
        left += 1
        if left <= right:
            result.append(sorted_lst[right])
            right -= 1
    return result",True,True,
HumanEval/71,DeepSeek,humaneval_plus,fc,triangle_area,419,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"import math

def triangle_area(a, b, c):
    if a + b <= c or a + c <= b or b + c <= a:
        return -1
    s = (a + b + c) / 2
    area = math.sqrt(s * (s - a) * (s - b) * (s - c))
    return round(area, 2)",True,True,
HumanEval/72,DeepSeek,humaneval_plus,fc,will_it_fly,723,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def will_it_fly(q, w):
    if q != q[::-1]:
        return False
    if sum(q) > w:
        return False
    return True",True,True,
HumanEval/73,DeepSeek,humaneval_plus,fc,smallest_change,472,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def smallest_change(arr):
    """"""
    Given an array arr of integers, find the minimum number of elements that
    need to be changed to make the array palindromic. A palindromic array is an array that
    is read the same backwards and forwards. In one change, you can change one element to any other element.

    For example:
    smallest_change([1,2,3,5,4,7,9,6]) == 4
    smallest_change([1, 2, 3, 4, 3, 2, 2]) == 1
    smallest_change([1, 2, 3, 2, 1]) == 0
    """"""
    n = len(arr)
    changes = 0
    for i in range(n // 2):
        if arr[i] != arr[n - 1 - i]:
            changes += 1
    return changes",True,True,
HumanEval/74,DeepSeek,humaneval_plus,fc,total_match,613,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def total_match(lst1, lst2):
    total1 = sum(len(s) for s in lst1)
    total2 = sum(len(s) for s in lst2)
    if total1 <= total2:
        return lst1
    else:
        return lst2",True,True,
HumanEval/75,DeepSeek,humaneval_plus,fc,is_multiply_prime,269,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def is_multiply_prime(a):
    def is_prime(n):
        if n < 2:
            return False
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                return False
        return True

    primes = [i for i in range(2, 100) if is_prime(i)]
    for i in range(len(primes)):
        for j in range(i, len(primes)):
            for k in range(j, len(primes)):
                if primes[i] * primes[j] * primes[k] == a:
                    return True
    return False",True,True,
HumanEval/76,DeepSeek,humaneval_plus,fc,is_simple_power,426,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[false],False,False,1,"def is_simple_power(x, n):
    if n == 1:
        return x == 1
    power = 0
    result = 1
    while result < x:
        result *= n
        power += 1
    return result == x",True,False,failed_tests
HumanEval/77,DeepSeek,humaneval_plus,fc,iscube,359,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def iscube(a):
    if a == 0:
        return True
    root = round(abs(a) ** (1/3))
    return root ** 3 == abs(a) and (a > 0 or a == -root ** 3)",True,True,
HumanEval/78,DeepSeek,humaneval_plus,fc,hex_key,927,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def hex_key(num):
    primes = {'2', '3', '5', '7', 'B', 'D'}
    count = 0
    for digit in num:
        if digit in primes:
            count += 1
    return count",True,True,
HumanEval/79,DeepSeek,humaneval_plus,fc,decimal_to_binary,560,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def decimal_to_binary(decimal):
    assert type(decimal) == int, ""invalid inputs""
    assert decimal >= 0, ""invalid inputs""
    
    if decimal == 0:
        return ""db0db""
    
    binary_digits = []
    n = decimal
    while n > 0:
        binary_digits.append(str(n % 2))
        n //= 2
    
    binary_str = ''.join(reversed(binary_digits))
    return f""db{binary_str}db""",True,True,
HumanEval/8,DeepSeek,humaneval_plus,fc,sum_product,372,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    if not numbers:
        return (0, 1)
    total = 0
    product = 1
    for num in numbers:
        total += num
        product *= num
    return (total, product)",True,True,
HumanEval/80,DeepSeek,humaneval_plus,fc,is_happy,387,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def is_happy(s):
    if len(s) < 3:
        return False
    for i in range(len(s) - 2):
        if s[i] == s[i+1] or s[i] == s[i+2] or s[i+1] == s[i+2]:
            return False
    return True",True,True,
HumanEval/81,DeepSeek,humaneval_plus,fc,numerical_letter_grade,1035,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def numerical_letter_grade(grades):
    result = []
    for g in grades:
        if g == 4.0:
            result.append('A+')
        elif g > 3.7:
            result.append('A')
        elif g > 3.3:
            result.append('A-')
        elif g > 3.0:
            result.append('B+')
        elif g > 2.7:
            result.append('B')
        elif g > 2.3:
            result.append('B-')
        elif g > 2.0:
            result.append('C+')
        elif g > 1.7:
            result.append('C')
        elif g > 1.3:
            result.append('C-')
        elif g > 1.0:
            result.append('D+')
        elif g > 0.7:
            result.append('D')
        elif g > 0.0:
            result.append('D-')
        else:
            result.append('E')
    return result",True,True,
HumanEval/82,DeepSeek,humaneval_plus,fc,prime_length,313,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def is_prime(n):
    if n < 2:
        return False
    if n == 2:
        return True
    if n % 2 == 0:
        return False
    i = 3
    while i * i <= n:
        if n % i == 0:
            return False
        i += 2
    return True

def prime_length(string):
    return is_prime(len(string))",True,True,
HumanEval/83,DeepSeek,humaneval_plus,fc,starts_one_ends,164,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[false],False,False,1,"def starts_one_ends(n):
    """"""
    Given a positive integer n, return the count of the numbers of n-digit
    positive integers that start or end with 1.
    """"""
    assert type(n) == int and n > 0, ""invalid inputs""
    if n == 1:
        return 1
    total = 10 ** (n - 1)  # numbers starting with 1
    total += 10 ** (n - 1)  # numbers ending with 1
    total -= 10 ** (n - 2)  # subtract double counted numbers that both start and end with 1
    return total",True,False,failed_tests
HumanEval/84,DeepSeek,humaneval_plus,fc,solve,480,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def solve(N):
    digit_sum = sum(int(d) for d in str(N))
    return bin(digit_sum)[2:]",True,True,
HumanEval/85,DeepSeek,humaneval_plus,fc,add,167,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def add(lst):
    """"""Given a non-empty list of integers lst. add the even elements that are at odd indices..


    Examples:
        add([4, 2, 6, 7]) ==> 2 
    """"""
    total = 0
    for i, num in enumerate(lst):
        if i % 2 == 1 and num % 2 == 0:
            total += num
    return total",True,True,
HumanEval/86,DeepSeek,humaneval_plus,fc,anti_shuffle,542,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def anti_shuffle(s):
    if not s:
        return s
    result = []
    word_chars = []
    for ch in s:
        if ch == ' ':
            if word_chars:
                word_chars.sort(key=lambda c: ord(c))
                result.append(''.join(word_chars))
                word_chars = []
            result.append(' ')
        else:
            word_chars.append(ch)
    if word_chars:
        word_chars.sort(key=lambda c: ord(c))
        result.append(''.join(word_chars))
    return ''.join(result)",True,True,
HumanEval/87,DeepSeek,humaneval_plus,fc,get_row,754,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def get_row(lst, x):
    result = []
    for row_idx, row in enumerate(lst):
        for col_idx, val in enumerate(row):
            if val == x:
                result.append((row_idx, col_idx))
    result.sort(key=lambda t: (t[0], -t[1]))
    return result",True,True,
HumanEval/88,DeepSeek,humaneval_plus,fc,sort_array,578,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def sort_array(array):
    if not array:
        return []
    first = array[0]
    last = array[-1]
    total = first + last
    sorted_arr = sorted(array)
    if total % 2 == 0:
        sorted_arr.reverse()
    return sorted_arr",True,True,
HumanEval/89,DeepSeek,humaneval_plus,fc,encrypt,435,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[false],False,False,1,"def encrypt(s):
    if not s:
        return """"
    result = []
    for ch in s:
        base = ord('a')
        offset = (ord(ch) - base + 2 * 2) % 26
        result.append(chr(base + offset))
    return ''.join(result)",True,False,failed_tests
HumanEval/9,DeepSeek,humaneval_plus,fc,rolling_max,288,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"from typing import List


def rolling_max(numbers: List[int]) -> List[int]:
    if not numbers:
        return []
    
    result = []
    current_max = numbers[0]
    
    for num in numbers:
        if num > current_max:
            current_max = num
        result.append(current_max)
    
    return result",True,True,
HumanEval/90,DeepSeek,humaneval_plus,fc,next_smallest,361,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def next_smallest(lst):
    if len(lst) < 2:
        return None
    unique_sorted = sorted(set(lst))
    if len(unique_sorted) < 2:
        return None
    return unique_sorted[1]",True,True,
HumanEval/91,DeepSeek,humaneval_plus,fc,is_bored,372,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def is_bored(S):
    if not isinstance(S, str):
        raise TypeError(""invalid inputs"")
    
    boredom_count = 0
    delimiters = "".?!""
    
    start = 0
    for i, char in enumerate(S):
        if char in delimiters:
            sentence = S[start:i].strip()
            if sentence.startswith(""I ""):
                boredom_count += 1
            start = i + 1
    
    if start < len(S):
        sentence = S[start:].strip()
        if sentence.startswith(""I ""):
            boredom_count += 1
    
    return boredom_count",True,True,
HumanEval/92,DeepSeek,humaneval_plus,fc,any_int,386,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def any_int(x, y, z):
    '''
    Create a function that takes 3 numbers.
    Returns true if one of the numbers is equal to the sum of the other two, and all numbers are integers.
    Returns false in any other cases.
    
    Examples
    any_int(5, 2, 7) ➞ True
    
    any_int(3, 2, 2) ➞ False

    any_int(3, -2, 1) ➞ True
    
    any_int(3.6, -2.2, 2) ➞ False
  

    
    '''
    if not all(isinstance(v, (int, float, bool)) for v in [x, y, z]):
        return False
    if not all(isinstance(v, int) and not isinstance(v, bool) for v in [x, y, z]):
        return False
    if x == y + z or y == x + z or z == x + y:
        return True
    return False",True,True,
HumanEval/93,DeepSeek,humaneval_plus,fc,encode,415,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def encode(message):
    vowels = set('aeiouAEIOU')
    result = []
    for ch in message:
        if ch == ' ':
            result.append(' ')
        elif ch.isalpha():
            if ch.lower() in vowels:
                base = ord('a') if ch.islower() else ord('A')
                offset = (ord(ch.lower()) - ord('a') + 2) % 26
                new_ch = chr(base + offset)
                result.append(new_ch.swapcase())
            else:
                result.append(ch.swapcase())
    return ''.join(result)",True,True,
HumanEval/94,DeepSeek,humaneval_plus,fc,skjkasdkd,608,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return False
    return True

def skjkasdkd(lst):
    primes = [x for x in lst if is_prime(x)]
    if not primes:
        return 0
    largest_prime = max(primes)
    return sum(int(d) for d in str(largest_prime))",True,True,
HumanEval/95,DeepSeek,humaneval_plus,fc,check_dict_case,660,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def check_dict_case(dict):
    if not dict:
        return False
    keys = list(dict.keys())
    if not all(isinstance(k, str) for k in keys):
        return False
    lower_keys = all(k.islower() for k in keys)
    upper_keys = all(k.isupper() for k in keys)
    return lower_keys or upper_keys",True,True,
HumanEval/96,DeepSeek,humaneval_plus,fc,count_up_to,396,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def count_up_to(n):
    if n < 2:
        return []
    is_prime = [True] * n
    is_prime[0] = is_prime[1] = False
    for i in range(2, int(n ** 0.5) + 1):
        if is_prime[i]:
            for j in range(i * i, n, i):
                is_prime[j] = False
    return [i for i in range(2, n) if is_prime[i]]",True,True,
HumanEval/97,DeepSeek,humaneval_plus,fc,multiply,346,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def multiply(a, b):
    """"""Complete the function that takes two integers and returns 
    the product of their unit digits.
    Assume the input is always valid.
    Examples:
    multiply(148, 412) should return 16.
    multiply(19, 28) should return 72.
    multiply(2020, 1851) should return 0.
    multiply(14,-15) should return 20.
    """"""
    unit_a = abs(a) % 10
    unit_b = abs(b) % 10
    return unit_a * unit_b",True,True,
HumanEval/98,DeepSeek,humaneval_plus,fc,count_upper,242,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def count_upper(s):
    """"""
    Given a string s, count the number of uppercase vowels in even indices.
    
    For example:
    count_upper('aBCdEf') returns 1
    count_upper('abcdefg') returns 0
    count_upper('dBBE') returns 0
    """"""
    if not isinstance(s, str):
        raise AssertionError(""invalid inputs"")
    
    vowels = ""AEIOU""
    count = 0
    for i, ch in enumerate(s):
        if i % 2 == 0 and ch in vowels:
            count += 1
    return count",True,True,
HumanEval/99,DeepSeek,humaneval_plus,fc,closest_integer,613,1,/home/count/code/vkr/results/code/raw/DeepSeek_humaneval_plus_fc_20260402_024816.jsonl,[true],True,True,1,"def closest_integer(value):
    try:
        assert isinstance(value, str)
        value = float(value)
    except:
        raise Exception(""invalid inputs"")
    import math
    assert not (math.isinf(value) or math.isnan(value)), ""invalid inputs""
    
    if value >= 0:
        return int(value + 0.5)
    else:
        return int(value - 0.5)",True,True,
